Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
10991,3331,338,99,27,9999,0,12,0,4325,51,3,3,1382,490,1555,0,0,72,72,32,0,0,0,0,0,1391,1584,6143,1189,127,22,50,58,42,45,22,10,10,0,55,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,96
11991,3331,338,99,27,9999,0,25,0,4325,108,3,3,1382,490,1555,0,0,72,72,31,0,0,0,0,0,1391,1584,8293,993,122,19,39,36,53,57,19,10,19,0,71,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,96
12993,3331,338,99,27,9999,0,91,0,4325,393,3,3,1382,490,1555,0,0,73,72,33,0,0,0,0,0,1391,1584,10604,956,0,19,52,52,52,40,19,10,5,5,84,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
13991,3331,338,99,27,9999,0,10,0,4322,43,3,3,1382,490,1555,0,0,73,72,36,0,0,0,0,0,1391,1584,12106,1227,130,25,50,54,50,47,25,18,19,9,96,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,96
14992,3331,338,99,27,9999,0,51,0,4325,220,3,3,1382,490,1555,0,0,72,72,34,0,0,0,0,0,1391,1584,6164,1209,131,14,63,62,72,52,14,10,14,0,56,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,96
15991,3331,338,99,27,9999,0,55,0,4325,237,3,3,1382,490,1555,0,0,72,72,29,0,0,0,0,0,1391,1584,7174,1200,131,21,52,56,50,45,21,14,19,0,63,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,96
16992,3331,338,99,27,9999,0,23,0,4325,99,3,3,1382,490,1555,0,0,73,72,33,0,0,0,0,0,1391,1584,11209,1230,124,22,68,57,56,77,10,14,22,14,91,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,96
17991,3331,338,99,27,9999,0,107,0,4325,462,3,3,1382,490,1555,0,0,72,72,36,0,0,0,0,0,1391,1584,8622,1212,131,22,56,45,50,43,14,22,21,5,73,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,96
18991,3331,338,99,27,9999,0,21,0,4325,90,3,3,1382,490,1555,0,0,73,72,35,0,0,0,0,0,1391,1584,11531,1224,128,19,44,56,57,36,11,19,5,5,94,0,0,10967,426,0,291,39,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,96
20003,3316,366,99,27,9999,0,77,0,4328,333,3,3,1382,490,1555,0,0,72,72,37,0,0,0,0,0,1391,1584,10530,1227,127,22,54,50,42,43,19,14,22,0,87,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,96
20991,3316,366,99,27,9999,0,33,0,4328,142,3,3,1382,490,1555,0,0,72,72,36,0,0,0,0,0,1391,1584,11215,1224,126,16,55,62,52,54,16,14,15,5,92,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,96
21992,3316,366,99,27,9999,0,97,0,4328,419,3,3,1382,490,1353,0,0,72,72,35,0,0,0,0,0,1391,1584,9206,1215,127,29,57,62,66,61,14,22,29,5,77,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,96
22991,3316,366,99,27,9999,0,42,0,4326,181,3,3,1382,490,1555,0,0,72,72,33,0,0,0,0,0,1391,1584,7696,1210,128,22,61,70,71,72,5,22,18,14,67,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,96
23991,3316,366,99,27,9999,0,119,0,4326,514,3,3,1382,490,1555,0,0,73,72,34,0,0,0,0,0,1391,1584,10693,1203,127,22,54,33,42,43,22,19,14,0,88,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,96
24991,3316,366,99,27,9999,0,12,0,4326,51,3,3,1382,490,1555,0,0,72,72,33,0,0,0,0,0,1391,1584,6785,1220,132,14,54,50,39,45,14,14,10,5,60,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,96
25991,3316,366,99,27,9999,0,29,0,4326,125,3,3,1382,490,1555,0,0,73,72,33,0,0,0,0,0,1391,1584,11118,1218,123,30,50,33,54,48,30,10,21,0,91,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,96
26991,3316,366,99,27,9999,0,12,0,4326,51,3,3,1382,490,1555,0,0,72,72,36,0,0,0,0,0,1391,1584,11095,1206,128,26,50,52,57,31,14,22,26,0,91,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,96
27991,3316,366,99,27,9999,0,83,0,4326,359,3,3,1382,490,1804,0,0,72,72,35,0,0,0,0,0,1391,1584,10989,1222,122,14,52,42,56,39,14,14,14,5,90,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,96
28992,3316,366,99,27,9999,0,50,0,4326,216,3,3,1382,490,1804,0,0,72,72,35,0,0,0,0,0,1391,1584,7749,1188,132,18,39,50,56,36,5,18,10,0,68,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,96
29991,3316,366,99,27,9999,0,24,0,4326,103,3,3,1382,490,1804,0,0,72,72,32,0,0,0,0,0,1391,1584,7869,1202,127,19,58,51,50,28,19,18,10,9,68,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,96
30993,3316,366,99,27,9999,0,10,0,4328,43,3,3,1382,490,1804,0,0,72,72,32,0,0,0,0,0,1391,1584,8404,1196,130,21,60,47,45,46,21,19,10,0,73,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,96
31992,3316,366,99,28,9999,0,9,0,4328,38,3,3,1382,490,1804,0,0,72,72,33,0,0,0,0,0,1391,1584,7257,1196,131,22,56,52,39,50,22,22,14,9,63,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,96
32992,3316,366,99,28,9999,0,11,0,4328,47,3,3,1382,490,1804,0,0,72,72,31,0,0,0,0,0,1391,1584,6647,1202,124,14,63,52,42,43,10,14,14,9,59,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,96
33993,3316,366,99,28,9999,0,136,0,4328,588,3,3,1382,490,1804,0,0,73,72,32,0,0,1,0,0,1391,1584,6929,1212,129,22,52,48,54,43,22,14,21,5,61,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,96
34993,3316,366,99,28,9999,0,7,0,4328,30,3,3,1382,490,1804,0,0,73,72,35,0,0,0,0,0,1391,1584,9991,1203,118,22,57,43,52,45,22,19,5,0,83,0,0,11037,465,0,309,44,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,96
35993,3316,366,99,28,9999,0,17,0,4328,73,3,3,1382,490,1804,0,0,72,72,36,0,0,0,0,0,1391,1584,10745,1206,120,14,61,64,60,57,14,10,10,0,88,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,96
36992,3316,366,99,28,9999,0,144,0,4328,623,3,3,1382,490,1804,0,0,72,72,34,0,0,0,0,0,1391,1584,6210,1171,130,14,47,60,54,75,10,10,14,10,56,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,96
37992,3316,366,99,28,9999,0,12,0,4328,51,3,3,1382,490,1804,0,0,72,72,32,0,0,0,0,0,1391,1584,5915,1176,120,22,57,60,58,45,9,22,14,5,54,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,96
38992,3316,366,99,28,9999,0,21,0,4328,90,3,3,1382,490,1804,0,0,72,72,31,0,0,0,0,0,1391,1584,5321,913,0,19,53,51,43,30,10,19,14,0,46,0,0,11037,465,0,309,44,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
40004,3306,368,99,28,9999,0,19,0,4330,82,3,3,1382,490,1804,0,0,73,72,31,0,0,0,0,0,1391,1584,9839,1182,124,14,44,52,59,43,5,14,14,0,79,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,96
40993,3306,368,99,28,9999,0,40,0,4330,173,3,3,1382,490,2000,0,0,72,72,37,0,0,0,0,0,1391,1584,12436,1227,127,23,50,61,66,76,22,23,14,13,99,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,96
41992,3306,368,99,28,9999,0,27,0,4330,116,3,3,1382,490,2000,0,0,71,72,41,0,0,11,0,0,1391,1584,10949,1214,122,14,61,50,52,72,10,14,14,5,90,0,0,11038,467,0,311,44,355,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,96
42994,3306,368,99,28,9999,0,18,0,4330,77,3,3,1382,490,2000,0,0,72,72,38,0,0,1,0,0,1391,1584,10510,1612,126,14,62,44,47,39,5,14,14,5,90,0,0,11038,467,0,311,44,355,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,96
43992,3306,368,99,28,9999,0,12,0,4324,51,3,3,1382,490,2000,0,0,72,72,34,0,0,0,0,0,1391,1584,4374,1188,126,25,55,45,42,43,14,10,25,0,43,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,96
44992,3306,368,99,28,9999,0,76,0,4324,328,3,3,1382,490,2000,0,0,73,72,32,0,0,0,0,0,1391,1584,7042,936,0,10,56,47,30,43,10,10,5,0,60,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
45993,3306,368,99,28,9999,0,83,0,4324,358,3,3,1382,490,2000,0,0,72,72,32,0,0,0,0,0,1391,1584,9297,963,0,23,54,44,50,48,23,14,9,0,77,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
46993,3306,368,99,28,9999,0,22,0,4324,95,3,3,1382,490,2000,0,0,73,72,37,0,0,0,0,0,1391,1584,11358,1219,125,22,55,63,42,56,10,5,22,5,92,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,125,96
47993,3306,368,99,28,9999,0,86,0,4322,371,3,3,1382,490,2000,0,0,72,72,38,0,0,0,0,0,1391,1584,11831,1266,129,22,57,45,57,62,14,14,22,5,97,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,129,96
48994,3306,368,99,28,9999,0,43,0,4322,185,3,3,1382,490,2000,0,0,72,72,39,0,0,0,0,0,1391,1584,12191,1273,125,26,58,56,52,56,10,26,15,5,99,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,125,96
49993,3306,368,99,28,9999,0,60,0,4325,259,3,3,1382,490,2000,0,0,65,72,38,0,0,8,0,0,1391,1584,13377,1236,126,22,50,57,52,45,18,18,22,0,97,0,0,11038,467,0,311,44,355,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,126,96
50994,3306,368,99,28,9999,0,63,0,4325,272,3,3,1382,490,2000,0,0,69,72,47,0,22,8,0,0,1391,1584,12583,1238,130,22,52,42,64,35,0,14,22,5,99,0,0,11038,467,0,311,44,355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,96
51992,3306,368,99,28,9999,0,24,0,4325,103,3,3,1382,490,2000,0,0,73,72,50,0,48,0,0,0,1391,1584,11388,1236,132,15,61,50,56,50,14,5,15,5,94,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,96
52993,3306,368,99,28,9999,0,1,0,4325,4,3,3,1382,490,2000,0,0,68,72,40,0,57,5,0,0,1391,1584,5153,1181,120,18,51,47,50,48,10,10,18,5,49,0,0,11038,467,0,311,44,355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,96
53994,3306,368,99,28,9999,0,2,0,4330,8,3,3,1382,490,2000,0,0,72,72,34,0,0,0,0,0,1391,1584,5114,1183,113,10,42,52,56,36,10,10,10,0,50,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,96
54993,3306,368,99,28,9999,0,2,0,4330,8,3,3,1382,490,2000,0,0,72,72,33,0,0,0,0,0,1391,1584,5102,1179,116,22,50,36,45,45,14,10,22,5,48,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96
55993,3306,368,99,28,9999,0,13,0,4328,56,3,3,1382,490,2000,0,0,72,72,32,0,0,0,0,0,1391,1584,5638,1198,126,22,51,47,44,42,10,10,22,5,52,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,96
56993,3306,368,99,28,9999,0,6,0,4328,25,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,0,1391,1584,4743,1173,0,14,63,54,65,36,14,10,14,10,44,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
57993,3306,368,99,28,9999,0,75,0,4328,324,3,3,1382,490,2000,0,0,72,72,29,0,0,0,0,0,1391,1584,4697,1170,0,22,52,52,47,52,5,19,22,0,44,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,96
58994,3306,368,99,28,9999,0,8,0,4328,34,3,3,1382,490,2000,0,0,72,72,28,0,0,0,0,0,1391,1584,4657,1184,0,22,52,36,50,44,5,22,14,0,43,0,0,11038,467,0,311,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
60004,3291,371,99,28,9999,0,9,0,4328,38,3,3,1382,490,2000,0,0,72,72,28,0,0,0,0,0,1391,1584,4912,1172,0,14,33,44,52,63,14,14,14,10,45,0,0,11057,482,0,312,44,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
60993,3291,371,99,28,9999,0,25,0,4328,108,3,3,1382,490,2000,0,0,72,72,29,0,0,0,0,0,1391,1584,4830,1176,0,19,42,47,47,47,9,14,19,5,45,0,0,11057,482,0,312,44,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,96
61993,3291,371,99,28,9999,0,21,0,4328,90,3,3,1382,490,1353,0,0,72,72,29,0,0,0,0,0,1391,1584,4807,1199,0,22,50,47,47,47,5,18,22,5,45,0,0,11057,482,0,312,44,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
62994,3291,371,99,28,9999,0,2,0,4330,8,3,3,2419,525,2000,0,0,72,72,29,0,0,0,0,0,1391,1584,4852,1211,0,22,62,56,42,56,10,0,22,0,45,0,0,11057,482,0,312,44,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
63994,3291,371,99,28,9999,0,78,0,4324,337,4,4,2419,525,2000,0,0,69,72,29,0,0,0,0,0,1391,1584,4759,2104,0,18,85,81,90,80,18,10,14,5,48,0,0,11057,482,0,312,44,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
