Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
987,3033,227,80,40,9999,0,1268,0,4052,5137,4,3,1382,492,1555,1,0,72,72,28,0,0,0,0,0,1622,1759,440,779,426,31,55,60,23,27,14,31,0,0,13,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,426,111
1987,3033,227,80,40,9999,0,1309,0,4052,5304,4,3,1382,492,1708,1,0,72,72,29,0,0,2,0,0,1622,1759,380,774,425,30,60,63,21,19,19,30,0,0,13,0,0,12379,446,0,129,0,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,425,111
2987,3033,227,80,40,9999,0,1330,0,4052,5389,4,3,1382,492,1708,1,0,72,72,29,0,0,2,0,0,1622,1759,380,774,425,30,60,63,21,19,19,30,0,0,13,0,0,12379,446,0,129,0,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,425,111
3988,3033,227,80,40,9999,0,1500,0,4052,6900,4,3,1382,492,1555,1,0,72,72,24,0,0,0,0,0,1622,1759,380,482,0,19,63,52,14,19,19,15,0,0,7,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
4987,3033,227,80,40,9999,0,1500,0,4052,7500,4,3,1382,492,1555,1,0,39,72,31,0,0,3,0,0,1622,1759,5146,677,0,31,52,52,15,30,23,31,0,0,45,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
5988,3033,227,80,40,9999,0,1500,0,4052,7500,4,5,1382,492,1555,1,0,73,72,39,0,17,32,0,0,1622,1759,14774,922,393,23,59,52,14,23,19,19,0,0,94,0,0,12379,446,0,129,0,129,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,111
6988,3033,227,80,40,9999,0,1500,0,4052,7500,4,5,1382,599,1555,1,0,58,72,62,0,32,46,0,0,1622,1759,9184,1113,356,28,61,55,25,23,28,22,0,0,65,0,0,12379,446,0,129,0,129,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,111
7988,3033,227,80,40,9999,0,1500,0,4052,7500,4,5,1382,599,1555,1,0,72,72,55,0,90,9,0,0,1622,1759,6370,895,357,28,61,55,19,21,28,28,0,0,54,0,0,12379,446,0,129,0,129,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,357,111
8988,3033,227,80,40,9999,0,1500,0,4001,7349,4,5,1382,599,2000,1,0,72,72,39,0,119,0,0,0,1622,1759,4885,874,350,35,57,60,23,34,21,35,0,0,47,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,350,111
9988,3033,227,80,40,9999,0,1500,0,4001,7500,4,5,1382,599,1555,1,0,72,72,33,0,0,0,0,0,1622,1759,5127,984,352,28,63,55,16,23,28,22,0,0,44,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,352,111
10988,3033,227,80,40,9999,0,1500,0,4001,6733,4,5,1382,599,1555,1,0,73,72,32,0,0,0,0,0,1622,1759,5732,885,347,31,61,52,21,25,25,31,0,0,51,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,111
11988,3033,227,80,40,9999,0,1500,0,4001,7017,4,5,1382,599,1555,1,0,72,72,32,0,0,0,0,0,1622,1759,5351,1023,351,27,63,58,21,27,15,25,0,0,47,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,111
12988,3033,227,80,40,9999,0,1500,0,4001,7500,4,5,1382,599,1555,1,0,72,72,30,0,0,0,0,0,1622,1759,6177,1055,353,31,57,63,19,27,31,21,0,0,60,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,111
13988,3033,227,80,40,9999,0,1500,0,4001,7500,4,5,1382,599,1555,1,0,72,72,30,0,0,0,0,0,1622,1759,6177,1055,353,31,57,63,19,27,31,21,0,0,60,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,111
14988,3033,227,80,40,9999,0,1500,0,4001,7500,4,5,1382,599,2000,1,0,29,72,67,0,0,59,0,0,1622,1759,9938,917,353,26,75,75,23,25,23,26,0,0,87,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,111
15988,3033,227,80,40,9999,0,1500,0,4001,7285,4,5,1382,599,2000,1,0,29,72,66,0,0,59,0,0,1622,1759,9938,917,353,26,75,75,23,25,23,26,0,0,87,0,0,12379,446,0,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,111
16988,3033,227,80,40,9999,0,1500,0,4001,7500,4,5,1382,545,1555,1,0,36,72,53,0,9,46,0,0,1622,1759,26656,803,274,19,60,59,19,10,19,10,0,0,80,0,0,12379,446,0,129,0,129,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,111
17988,3033,227,80,40,9999,0,1500,0,4001,7500,4,5,1382,545,1555,1,0,36,72,54,0,9,46,0,0,1622,1759,26656,803,274,19,60,59,19,10,19,10,0,0,80,0,0,12379,446,0,129,0,129,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,111
18988,3033,227,80,40,9999,0,1500,0,3995,6707,4,4,1382,599,1555,1,0,54,72,56,0,21,52,0,0,1622,1759,3393,799,0,28,57,55,14,10,28,23,0,0,44,0,0,12379,446,0,129,0,129,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
20007,3008,248,80,40,9999,0,1500,0,3995,7500,4,5,1382,599,1555,1,0,71,72,46,0,134,4,0,0,1622,1759,5826,1032,348,31,61,47,21,19,19,31,0,0,58,0,0,12602,504,0,130,0,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,111
20988,3008,248,80,40,9999,0,1500,0,3995,7500,4,5,1382,599,1555,1,0,63,72,42,0,35,0,0,0,1622,1759,22537,916,352,28,57,59,26,22,19,28,0,0,89,0,0,12602,504,0,130,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,111
21988,3008,248,80,40,9999,0,1500,0,3995,7500,4,5,1382,599,1555,1,0,71,72,47,0,29,26,0,0,1622,1759,8622,964,359,28,57,55,19,26,28,19,0,0,73,0,0,12602,504,0,130,0,130,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,111
22988,3008,248,80,40,9999,0,1500,0,3995,7500,4,5,1382,599,1555,1,0,71,72,46,0,29,26,0,0,1622,1759,8622,964,359,28,57,55,19,26,28,19,0,0,73,0,0,12602,504,0,130,0,130,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,111
23989,3008,248,80,40,9999,0,1500,0,3995,7500,4,5,1382,599,1555,1,0,72,72,34,0,33,0,0,0,1622,1759,6332,1128,359,30,64,50,23,14,23,30,0,0,61,0,0,12602,504,0,130,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,111
24989,3008,248,80,40,9999,0,1500,0,3995,7500,4,5,1382,599,1555,1,0,73,72,36,0,0,0,0,0,1622,1759,8773,946,356,25,68,59,23,25,19,23,0,0,81,0,0,12602,504,0,130,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,111
