Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11989,3432,286,78,42,9999,0,1500,0,3967,7223,4,5,1382,599,1555,1,0,10,72,20,0,0,73,0,0,1622,1759,65535,858,349,28,57,57,22,14,28,14,0,0,99,0,0,12434,521,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,111
12989,3432,286,78,42,9999,0,1500,0,3967,7446,4,5,1382,599,1555,1,0,10,72,30,0,0,72,0,0,1622,1759,53728,787,348,19,55,55,10,19,14,19,0,0,99,0,0,12434,521,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,111
13989,3432,286,78,42,9999,0,1500,0,3967,6811,4,5,1382,599,1708,1,0,11,72,11,0,0,73,0,0,1622,1759,65535,837,350,14,57,57,10,10,14,10,0,0,99,0,0,12434,521,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,111
14989,3432,286,78,42,9999,0,1500,0,3967,7331,4,5,1382,599,1555,1,0,10,72,22,0,0,72,0,0,1622,1759,65535,825,354,18,60,63,14,18,10,10,0,0,99,0,0,12434,521,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,111
15990,3432,286,78,42,9999,0,1500,0,3967,7500,4,5,1382,599,2000,1,0,46,72,55,0,43,19,0,0,1622,1759,9027,841,356,33,52,50,15,25,33,19,0,0,79,0,0,12434,521,0,158,0,158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,111
16990,3432,286,78,42,9999,0,1500,0,3967,7500,4,5,1382,599,1555,1,0,71,72,49,0,37,0,0,0,1622,1759,11142,868,360,21,57,47,21,10,14,19,0,0,94,0,0,12434,521,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,111
17989,3432,286,78,42,9999,0,1500,0,3967,7500,4,5,1382,599,1555,1,0,71,72,42,0,3,6,0,0,1622,1759,9370,675,156,30,52,55,26,19,5,30,0,0,78,0,0,12434,521,0,158,0,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,111
18990,3432,286,78,42,9999,0,1500,0,3967,7500,4,5,1382,599,1555,1,0,72,72,38,0,0,0,0,0,1622,1759,7880,837,351,31,68,63,31,28,25,21,0,0,68,0,0,12434,521,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,111
20004,3545,335,78,42,9999,0,1500,0,3967,7500,4,5,1382,599,2000,1,0,72,72,35,0,0,0,0,0,1622,1759,9192,845,350,23,57,57,22,23,23,19,0,0,76,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,111
20990,3545,335,78,42,9999,0,1500,0,3967,7500,4,5,1382,599,2000,1,0,72,72,36,0,0,17,0,0,1622,1759,24280,858,354,14,52,60,14,14,11,10,0,0,96,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,111
21990,3545,335,78,42,9999,0,1500,0,3971,7500,4,5,1382,599,2000,1,0,72,72,35,0,0,17,0,0,1622,1759,24280,858,354,14,52,60,14,14,11,10,0,0,96,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,111
22990,3545,335,78,42,9999,0,1500,0,3971,7500,4,5,1382,599,1555,1,0,21,72,70,6,2,69,0,0,1622,1759,64404,852,352,22,73,68,14,10,5,22,0,0,99,0,0,12757,614,0,179,0,179,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,111
23990,3545,335,78,42,9999,0,1500,0,3971,7500,4,5,1382,599,1555,1,0,11,72,90,0,0,73,0,0,1622,1759,65535,901,352,14,63,64,14,10,5,14,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,111
24990,3545,335,78,42,9999,0,1500,0,3971,7500,4,5,1382,599,2000,1,0,10,72,87,0,0,72,0,0,1622,1759,63460,785,352,22,52,52,14,9,5,22,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,111
25990,3545,335,78,42,9999,0,1500,0,3971,7500,4,5,1382,599,1555,1,0,49,72,55,0,57,26,0,0,1622,1759,7497,826,353,19,57,52,19,14,19,19,0,0,65,0,0,12757,614,0,179,0,179,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,111
26990,3545,335,78,42,9999,0,1500,0,3971,7425,4,5,1382,599,1555,1,0,49,72,55,0,57,26,0,0,1622,1759,7497,826,353,19,57,52,19,14,19,19,0,0,65,0,0,12757,614,0,179,0,179,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,111
27990,3545,335,78,42,9999,0,1500,0,3971,7258,4,5,1382,599,1555,1,0,46,72,50,0,44,36,0,0,1622,1759,65535,883,351,21,57,52,10,10,21,14,0,0,98,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,111
28990,3545,335,78,42,9999,0,1500,0,3971,7251,4,5,1382,599,1555,1,0,13,72,55,0,0,73,0,0,1622,1759,65535,886,357,10,55,57,10,10,10,10,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,111
29990,3545,335,78,42,9999,0,1500,0,3971,7500,4,5,1382,599,1555,1,0,11,72,79,0,0,73,0,0,1622,1759,65535,890,358,22,60,55,14,0,9,22,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,111
30990,3545,335,78,42,9999,0,1500,0,3971,7500,4,5,1382,599,1555,1,0,11,72,79,0,0,72,0,0,1622,1759,65535,888,353,27,63,57,14,14,15,27,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,111
31990,3545,335,78,42,9999,0,1500,0,3977,7425,4,5,1382,599,2000,1,0,12,72,71,8,0,73,0,0,1622,1759,65535,844,407,14,57,55,5,14,10,10,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,111
32990,3545,335,78,42,9999,0,1500,0,3977,7500,4,5,1382,599,1555,1,0,10,72,62,0,0,73,0,0,1622,1759,65535,849,354,10,65,57,5,10,10,5,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,111
33990,3545,335,78,42,9999,0,1500,0,3977,7500,4,5,1382,599,1555,1,0,11,72,29,0,0,72,0,0,1622,1759,65535,744,348,15,64,60,14,5,9,15,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,111
34991,3545,335,78,42,9999,0,1500,0,3977,7500,4,5,1382,599,1555,1,0,10,72,22,0,0,72,0,0,1622,1759,65535,787,413,14,58,52,5,14,10,10,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,111
35991,3545,335,78,42,9999,0,1500,0,3977,7500,4,5,1382,599,1555,1,0,10,72,12,1,0,73,0,0,1622,1759,65535,762,350,14,61,55,10,9,13,14,0,0,99,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,111
36991,3545,335,78,42,9999,0,1500,0,3977,7269,4,5,1382,599,1555,1,0,12,72,34,0,70,15,0,0,1622,1759,1462,846,355,31,60,55,30,31,14,30,0,0,63,0,0,12757,614,0,179,0,179,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,111
37991,3545,335,78,42,9999,0,1500,0,3977,7500,4,5,1382,599,1555,1,0,71,72,55,0,47,0,0,0,1622,1759,9887,844,358,19,57,54,19,16,19,19,0,0,81,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,111
38991,3545,335,77,42,9999,0,1500,0,3941,7500,4,5,1382,599,1555,1,0,71,72,47,0,0,0,0,0,1622,1759,6433,866,356,33,55,50,15,10,33,28,0,0,54,0,0,12757,614,0,179,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,111
40009,3551,338,77,42,9999,0,1500,0,3941,6632,4,5,1382,599,1555,1,0,72,72,38,0,0,0,0,0,1622,1759,4875,988,357,28,60,61,15,15,28,16,0,0,45,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,111
40991,3551,338,77,42,9999,0,1500,0,3941,6372,4,5,1382,599,2000,1,0,72,72,32,0,0,0,0,0,1622,1759,5030,1018,352,31,55,60,21,16,15,31,0,0,46,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,111
41992,3551,338,77,42,9999,0,1500,0,3973,7500,4,5,1382,599,1555,1,0,72,72,31,0,0,0,0,0,1622,1759,7289,880,348,27,57,55,27,14,27,21,0,0,66,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,111
42991,3551,338,77,42,9999,0,1500,0,3973,7500,4,5,1382,599,1555,1,0,73,72,33,0,0,0,0,0,1622,1759,7944,929,354,27,57,52,21,10,15,27,0,0,64,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,111
43992,3551,338,77,42,9999,0,1500,0,3973,7500,4,5,1382,599,2000,1,0,72,72,32,0,0,0,0,0,1622,1759,8087,995,355,30,76,76,16,19,30,25,0,0,67,0,0,12761,619,0,178,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,111
