Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11987,3705,249,84,36,9999,0,1500,0,4077,6510,4,3,1382,492,2000,1,0,72,72,29,0,0,0,0,0,1622,1759,3165,961,425,39,66,66,31,39,30,30,0,0,34,0,0,12450,467,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,425,111
12988,3705,249,84,36,9999,0,1500,0,4077,6682,4,3,1382,492,1555,1,0,72,72,28,0,0,0,0,0,1622,1759,3429,964,425,36,72,66,34,36,33,31,0,0,36,0,0,12450,467,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,425,111
13992,3705,249,84,36,9999,0,1500,0,4077,6739,4,3,1382,492,2000,1,0,73,72,28,0,0,0,0,0,1622,1759,3409,1026,422,39,66,63,25,39,28,26,0,0,37,0,0,12450,467,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,111
14988,3705,249,84,36,9999,0,1500,0,4077,6356,4,3,1382,492,2000,1,0,73,72,28,0,0,0,0,0,1622,1759,3615,1194,426,41,63,75,17,41,21,25,0,0,38,0,0,12450,467,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,111
15989,3705,249,84,36,9999,0,1500,0,4077,6380,4,3,1382,492,2000,1,0,73,72,28,0,0,0,0,0,1622,1759,4088,1215,431,39,70,70,36,39,25,28,0,0,42,0,0,12450,467,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,111
16989,3705,249,84,36,9999,0,1500,0,4077,6739,4,3,1382,492,1555,1,0,73,72,29,0,0,0,0,0,1622,1759,4208,1160,425,41,73,69,21,41,25,27,0,0,41,0,0,12450,467,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,111
17989,3705,249,84,36,9999,0,1500,0,4077,6311,4,3,1382,492,1555,1,0,72,72,29,0,0,0,0,0,1622,1759,3800,1190,436,36,68,70,28,36,25,15,0,0,40,0,0,12450,467,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,111
18989,3705,249,84,36,9999,0,1500,0,4077,6971,4,3,1382,492,1708,1,0,73,72,28,0,0,0,0,0,1622,1759,3771,1188,424,28,66,69,28,26,23,26,0,0,40,0,0,12450,467,0,131,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,111
20002,3670,268,84,36,9999,0,1500,0,4077,6702,4,3,1382,492,1555,1,0,72,72,27,0,0,0,0,0,1622,1759,3947,1228,431,37,72,70,36,37,31,27,0,0,42,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,111
20990,3670,268,84,35,9999,0,1500,0,4065,6508,4,3,1382,492,2000,1,0,73,72,27,0,0,0,0,0,1622,1759,3309,999,422,31,72,65,31,28,28,28,0,0,37,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,111
21991,3670,268,84,35,9999,0,1429,0,4065,5808,4,3,1382,492,1555,1,0,73,72,27,0,0,0,0,0,1622,1759,3874,1191,431,39,80,77,33,34,39,26,0,0,41,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,111
22999,3670,268,84,35,9999,0,1470,0,4065,5975,4,3,1382,492,1555,1,0,73,72,26,0,0,0,0,0,1622,1759,3746,869,0,39,68,69,25,39,30,30,0,0,35,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
23991,3670,268,84,35,9999,0,1500,0,4065,7093,4,3,1382,492,1708,1,0,72,72,28,0,0,0,0,0,1622,1759,3968,1219,430,41,70,70,35,41,27,28,0,0,42,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,111
24991,3670,268,84,35,9999,0,1500,0,4065,6296,4,3,1382,492,1708,1,0,73,72,28,0,0,0,0,0,1622,1759,3642,1182,428,37,69,72,37,34,25,31,0,0,40,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,111
25990,3670,268,84,35,9999,0,1500,0,4065,6784,4,3,1382,492,2000,1,0,73,72,29,0,0,0,0,0,1622,1759,2827,1015,422,31,69,68,27,31,30,28,0,0,33,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,111
26990,3670,268,84,35,9999,0,1500,0,4065,6776,4,3,1382,492,1555,1,0,72,72,27,0,0,0,0,0,1622,1759,3148,1156,436,34,73,66,34,23,19,21,0,0,36,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,111
27991,3670,268,84,35,9999,0,1500,0,4065,6231,4,3,1382,492,1555,1,0,73,72,26,0,0,0,0,0,1622,1759,2490,1137,444,31,75,66,28,31,28,28,0,0,32,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,111
28990,3670,268,84,35,9999,0,1500,0,4065,6365,4,3,1382,492,2000,1,0,72,72,27,0,0,0,0,0,1622,1759,2552,1050,423,39,75,77,30,39,15,36,0,0,32,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,111
29991,3670,268,84,35,9999,0,1500,0,4065,7500,4,3,1382,492,2000,1,0,73,72,25,0,0,0,0,0,1622,1759,2613,1021,422,37,82,78,30,37,31,31,0,0,32,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,111
30990,3670,268,84,35,9999,0,1421,0,4064,5774,4,3,1382,492,1708,1,0,72,72,27,0,0,0,0,0,1622,1759,3247,1121,430,36,75,66,23,36,25,28,0,0,35,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,111
31991,3670,268,84,35,9999,0,1500,0,4064,6429,4,3,1382,492,1708,1,0,73,72,26,0,0,0,0,0,1622,1759,2872,1070,431,34,68,66,31,34,28,27,0,0,34,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,111
32991,3670,268,84,35,9999,0,1500,0,4064,6136,4,3,1382,492,1708,1,0,73,72,26,0,0,0,0,0,1622,1759,3431,1168,427,41,72,68,31,41,25,16,0,0,37,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,111
33991,3670,268,84,35,9999,0,1500,0,4064,6717,4,3,1382,492,1708,1,0,73,72,27,0,0,0,0,0,1622,1759,3418,1139,425,41,70,72,30,41,28,25,0,0,37,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,111
34991,3670,268,84,35,9999,0,1500,0,4064,7075,4,3,1382,492,1708,1,0,72,72,27,0,0,0,0,0,1622,1759,3416,1097,424,34,69,68,15,34,21,28,0,0,37,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,111
35991,3670,268,84,35,9999,0,1500,0,4064,7144,4,3,1382,492,1708,1,0,73,72,27,0,0,0,0,0,1622,1759,3493,1116,426,36,68,68,31,36,26,30,0,0,38,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,111
36992,3670,268,84,35,9999,0,1482,0,4064,6022,4,3,1382,492,1708,1,0,73,72,27,0,0,0,0,0,1622,1759,3337,1101,430,37,66,66,27,37,27,28,0,0,37,0,0,12633,524,0,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,111
