name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
C:/Users/Usuario/Desktop/dev_repositories_from_GH/NR-3DQA/feature_extract_pc/models/quemador/mesh_quemador_highpoly_optimized_1M.ply,20.2217586187928,8.613429943138634,6.941709529451003,21.35598743081357,8.028118405234704,6.980705742855992,11.523586319908013,6.647168008472326,7.101084659366402,0.00090640597,0.005591847,1.4473611326893865,0.2,0.005664831,0.21400000000000002,0.748892778849466,0.15388188,2.8947237,0.026274555648823972,0.03449747979583212,0.9985789,0.009501411,1.2328596334032769,10.000000000000007,0.99862415,0.201,-0.7045579629624035,2.9322543,0.14200471,11045.592721531226,9.040519008531707e-05,0.49316713,0.18752341,7.338392697005837,10.000000000000007,0.52761626,2.9080000000000026,-0.0700569831029908,1.0429268,0.95806384,6.916361357303913,0.07130441866690913,0.5054118,0.18757707,7.325881044781678,10.000000000000007,0.5390975,2.9030000000000027,0.0698483626491759,0.9581871,1.0428077,7.2599176584936345,0.06961674211249229,0.0014211242,0.00950141,1.2328217009155633,0.2,0.009607096,0.201,0.7045573007360557,0.14200659,2.9322536,0.022371154640134172,0.06352484713572897
