name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
C:/Users/Usuario/Desktop/dev_repositories_from_GH/NR-3DQA/feature_extract_pc/models/quemador/mesh_quemador_lowpoly_1M.ply,19.782309370846917,7.591289894648549,6.593112749785898,21.14014453419612,7.85562496057104,6.951726955138767,11.549327325233984,6.385055043020787,7.0537608527839595,0.0004214663,0.0030550882,1.4409397301301061,0.2,0.0030840212,0.2,0.6157233101948915,0.12492792,2.5792546,0.0190317492223393,0.022145433588217647,0.9993471,0.0052975137,1.1893150255381433,10.000000000000007,0.99936086,0.2,-0.625523559563868,2.6050963,0.111705095,35586.80522634089,2.808195654353443e-05,0.49296218,0.18750659,7.326851446908273,10.000000000000007,0.5274186,2.8880000000000026,-0.06907048061849214,1.0423565,0.9586473,6.911855097315311,0.07132125365498428,0.5063848,0.18748634,7.325617161381244,10.000000000000007,0.5399783,2.8850000000000025,0.0689775483391602,0.95870113,1.0423039,7.294952670809437,0.06941577476814907,0.0006530962,0.0052975123,1.1892775583703212,0.2,0.005337616,0.2,0.6255834320661008,0.11173568,2.6053655,0.015198852106607319,0.04297009762760552
