name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
C:/Users/Usuario/Desktop/dev_repositories_from_GH/NR-3DQA/feature_extract_pc/models/trofeo/mesh_trofeo_medpoly_1M.ply,61.19295734115307,9.102324130731,5.911133574074765,-1.1600237041501649,7.753162409980126,5.766035476617713,15.451187417845158,10.886650094218707,6.251929171617316,0.0022642442,0.008817857,2.9384309972271705,0.2,0.009103921,0.2760000000000001,0.7684717465389378,0.21776576,2.3566692,0.06593573807164432,0.03434016550894154,0.99636495,0.015597057,2.4281884700815515,10.000000000000007,0.99648684,0.25200000000000006,-0.7250116786153906,2.406338,0.19847147,4080.8626442826935,0.0002441554591153735,0.48080802,0.18564641,7.322132754052987,10.000000000000007,0.5154037,2.8570000000000024,-0.054220969742874596,1.0332134,0.96744967,6.707654959812373,0.07168049763776943,0.5155568,0.18543258,7.315866241606207,10.000000000000007,0.5478905,2.8430000000000026,0.05436827486950902,0.96734464,1.0333107,7.730034401129387,0.06669527658077073,0.003635116,0.0155970575,2.4281792742857444,0.2,0.016015053,0.25200000000000006,0.7250122266529725,0.19847524,2.4063432,0.054318978964823295,0.06692165432845015
