name,l_mean,l_std,l_entropy,a_mean,a_std,a_entropy,b_mean,b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,anisotropy_ggd1,anisotropy_ggd2,anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
C:/Users/Usuario/Desktop/dev_repositories_from_GH/NR-3DQA/feature_extract_pc/models/munich/mesh_highpoly_munich_1M.ply,31.58926460961931,27.347832565825527,6.131753293801621,7.63696970809193,9.334674773367219,5.380664506206229,11.547719610738962,7.217495004569877,5.658485929818847,0.004387801,0.0149499895,3.4195861119266415,0.21900000000000003,0.015580588,0.33400000000000013,0.9044028534200157,0.2521303,2.389007,0.08614151889383947,0.05093712340547253,0.9927038,0.027084095,2.8813688394133457,10.000000000000007,0.99307317,0.3040000000000001,-0.86606428770031,2.442195,0.23235011,1343.4180714645336,0.0007389388657872467,0.43781427,0.17672338,7.275488759675689,10.000000000000007,0.4721361,2.7730000000000024,-0.011066358973740302,1.0067558,0.9933039,6.137511079427952,0.0713341762854622,0.55488944,0.17787305,7.2794772264777965,10.000000000000007,0.58270156,2.7180000000000026,0.006977756507325425,0.99577105,1.004266,9.731797416716347,0.0570181843325751,0.0072961734,0.027084095,2.881385503101576,0.20600000000000002,0.028049627,0.3040000000000001,0.8660589616740592,0.232349,2.4421802,0.07257082057950814,0.10053866329555011
