Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
991,7955,327,57,24,9999,0,1500,0,3700,5727,3,3,1478,490,2000,1,0,72,72,28,0,0,0,0,0,1390,1584,349,676,0,17,21,35,27,31,0,17,14,22,8,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,96
1991,7955,327,57,24,9999,0,1500,0,3700,5705,3,3,1478,490,2000,1,0,72,72,27,0,0,0,0,0,1390,1584,424,1286,651,18,35,36,47,38,18,0,10,26,19,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,651,96
2991,7955,327,57,24,9999,0,1500,0,3698,5820,3,3,1478,490,2000,1,0,72,72,26,0,0,0,0,0,1390,1584,424,1286,651,18,35,36,47,38,18,0,10,26,19,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,651,96
3991,7955,327,57,24,9999,0,1500,0,3698,7000,3,3,1478,490,2000,1,0,40,72,34,0,1,28,0,0,1390,1584,4498,1508,690,14,35,36,48,22,10,5,14,23,61,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,690,96
4991,7955,327,57,24,9999,0,1500,0,3698,7218,3,3,1478,490,2000,1,0,72,72,38,0,17,6,0,0,1390,1584,7281,1531,684,18,38,42,23,31,18,15,14,15,70,0,0,12220,439,0,278,40,319,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,96
5991,7955,327,57,24,9999,0,1500,0,3698,7495,3,3,1478,490,2000,1,0,72,72,39,0,0,0,0,0,1390,1584,7420,1525,682,22,45,52,12,43,19,22,19,15,71,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,96
6991,7955,327,57,24,9999,0,1500,0,3698,7347,3,3,1478,490,2000,1,0,72,72,38,0,0,0,0,0,1390,1584,7312,1528,690,14,35,44,29,47,10,11,14,19,71,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,96
7991,7955,327,57,24,9999,0,1500,0,3698,7266,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,7009,1513,631,18,42,43,38,31,18,10,15,21,69,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,96
8992,7955,327,57,24,9999,0,1500,0,3698,7455,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,7034,1530,649,19,44,36,36,42,14,19,14,21,70,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,96
9992,7955,327,57,24,9999,0,1500,0,3698,7344,3,4,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,7288,1521,628,18,36,47,38,23,18,10,14,34,74,0,0,12220,439,0,278,40,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,96
