Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11982,7888,403,52,25,9999,0,1500,0,3628,7448,3,3,1478,490,2000,1,0,11,72,50,1,0,72,0,0,1390,1584,1897,957,0,13,33,23,26,17,4,13,0,31,99,0,0,12385,516,0,359,36,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
12982,7888,403,52,25,9999,0,1500,0,3632,7500,3,3,1478,490,2000,1,0,11,72,50,1,0,72,0,0,1390,1584,1897,957,0,13,33,23,26,17,4,13,0,31,99,0,0,12385,516,0,359,36,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
13982,7888,403,52,25,9999,0,1500,0,3632,7500,3,3,1478,490,2000,1,0,11,72,34,0,0,72,0,0,1390,1584,1873,923,0,0,45,40,27,33,0,0,0,25,99,0,0,12385,516,0,359,36,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
14982,7888,403,52,25,9999,0,1500,0,3632,7307,3,3,1478,490,2000,1,0,11,72,34,0,0,72,0,0,1390,1584,1873,923,0,0,45,40,27,33,0,0,0,25,99,0,0,12385,516,0,359,36,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
15982,7888,403,52,25,9999,0,1500,0,3632,7500,3,3,1478,490,2000,1,0,11,72,66,0,0,72,0,0,1390,1584,1448,975,0,5,29,29,40,21,5,0,0,21,99,0,0,12385,516,0,359,36,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
16982,7888,403,52,25,9999,0,1500,0,3632,7289,3,3,1478,490,2000,1,0,10,72,41,0,0,72,0,0,1390,1584,307,797,0,5,27,35,31,23,0,5,5,36,99,0,0,12385,516,0,359,36,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
17982,7888,403,52,25,9999,0,1500,0,3635,7339,3,4,1478,525,2000,1,0,10,72,37,0,0,72,0,0,1390,1584,0,1350,635,17,38,33,29,50,17,5,5,23,99,0,0,12385,516,0,359,36,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,635,96
18982,7888,403,52,25,9999,0,1500,0,3635,7182,3,4,1478,525,2000,1,0,10,72,36,0,0,72,0,0,1390,1584,0,1350,635,17,38,33,29,50,17,5,5,23,99,0,0,12385,516,0,359,36,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,635,96
19997,7788,517,52,25,9999,0,1500,0,3635,7469,3,3,1478,490,2000,1,0,11,72,58,0,0,72,0,0,1390,1584,4178,911,0,9,54,33,28,29,9,4,4,15,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,96
20982,7788,517,52,25,9999,0,1500,0,3635,7500,3,4,1478,525,2000,1,0,8,72,63,0,0,72,0,0,1390,1584,0,1374,704,21,63,56,63,66,18,10,21,25,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,704,96
21982,7788,517,52,25,9999,0,1500,0,3635,7349,3,4,1478,525,2000,1,0,8,72,65,0,0,72,0,0,1390,1584,44483,1461,658,5,50,47,47,35,5,4,0,25,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,658,96
22982,7788,517,52,25,9999,0,1500,0,3635,7182,3,4,1478,525,2000,1,0,4,72,107,0,0,72,0,0,1390,1584,0,1358,630,9,44,47,31,38,0,9,0,15,99,0,0,12624,640,0,454,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,630,96
