Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11992,7541,563,62,23,9999,0,1500,0,3687,7307,3,4,1478,525,2000,1,0,10,72,23,0,0,72,0,0,1390,1584,2575,2688,648,13,47,42,44,36,0,13,0,19,99,0,0,12787,675,0,514,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,648,96
12992,7541,563,62,23,9999,0,1500,0,3687,7370,3,4,1478,525,2000,1,0,10,72,15,0,0,72,0,0,1390,1584,2974,2523,634,9,36,36,40,36,4,9,0,25,99,0,0,12787,675,0,514,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,634,96
13992,7541,563,62,23,9999,0,1500,0,3687,7303,3,4,1478,525,2000,1,0,11,72,30,0,0,72,0,0,1390,1584,4022,2686,647,4,40,45,45,29,0,4,0,27,99,0,0,12787,675,0,514,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,647,96
14993,7541,563,62,23,9999,0,1500,0,3687,7270,3,4,1478,525,2000,1,0,10,72,25,0,0,72,0,0,1390,1584,1676,2506,632,9,42,39,43,31,5,9,5,15,99,0,0,12787,675,0,514,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,632,96
15993,7541,563,62,23,9999,0,1500,0,3696,7500,3,4,1478,525,2000,1,0,11,72,22,0,0,72,0,0,1390,1584,3828,1387,653,13,47,47,40,42,5,13,13,26,99,0,0,12787,675,0,514,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,653,96
16992,7541,563,62,23,9999,0,1500,0,3696,7377,3,4,1478,525,2000,1,0,11,72,23,0,0,72,0,0,1390,1584,2854,1432,689,9,36,47,35,39,4,9,0,11,99,0,0,12787,675,0,514,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,96
17993,7541,563,62,23,9999,0,1500,0,3696,7480,3,4,1478,525,2000,1,0,11,72,14,0,0,72,0,0,1390,1584,3589,1435,680,5,58,38,40,36,5,4,4,19,99,0,0,12787,675,0,514,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,96
18993,7541,563,62,23,9999,0,1500,0,3692,7457,3,4,1478,525,2000,1,0,10,72,14,0,0,72,0,0,1390,1584,2208,1450,684,17,50,47,35,36,17,9,9,23,99,0,0,12787,675,0,514,40,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,96
20004,7472,639,62,23,9999,0,1500,0,3692,7479,3,4,1478,525,2000,1,0,11,72,23,0,0,72,0,0,1390,1584,2251,1398,652,17,47,47,45,27,17,5,9,23,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,96
20993,7472,639,62,23,9999,0,1500,0,3692,7500,3,4,1478,525,2000,1,0,11,72,23,0,0,72,0,0,1390,1584,1682,1460,657,13,58,52,47,57,13,13,0,19,99,0,0,13159,762,0,576,49,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,96
