Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
11992,7894,326,58,24,9999,0,1500,0,3676,7469,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,6911,1506,661,19,39,47,39,33,14,13,19,34,68,0,0,12316,439,0,278,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,96
12992,7894,326,58,24,9999,0,1500,0,3676,7028,3,3,1478,490,2000,1,0,72,72,37,0,0,0,0,0,1390,1584,8106,938,0,22,30,45,31,31,22,21,14,30,71,0,0,12316,439,0,278,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
13992,7894,326,58,24,9999,0,1500,0,3676,7377,3,3,2419,490,2000,1,0,72,72,37,0,0,0,0,0,1390,1584,7757,1526,633,19,38,44,44,45,10,19,14,16,73,0,0,12316,439,0,278,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,96
14992,7894,326,58,24,9999,0,1500,0,3676,7307,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,6671,957,0,22,22,39,16,50,19,22,19,11,57,0,0,12316,439,0,278,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
15992,7894,326,58,24,9999,0,1500,0,3676,6815,3,3,1478,490,2000,1,0,72,72,33,0,0,0,0,0,1390,1584,5829,956,0,22,25,38,47,11,10,0,22,15,51,0,0,12316,439,0,278,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
16992,7894,326,58,24,9999,0,1500,0,3676,7087,3,3,1478,490,2000,1,0,72,72,33,0,0,0,0,0,1390,1584,6730,990,0,17,27,38,38,26,17,10,10,25,56,0,0,12316,439,0,278,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
17993,7894,326,58,24,9999,0,1500,0,3676,6771,3,3,1478,490,2000,1,0,72,72,33,0,0,0,0,0,1390,1584,5406,981,0,22,13,39,6,23,10,22,19,28,48,0,0,12316,439,0,278,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
18993,7894,326,58,24,9999,0,1500,0,3677,6890,3,3,1478,490,2000,1,0,73,72,32,0,0,0,0,0,1390,1584,7963,968,0,19,16,26,31,26,18,10,19,27,64,0,0,12316,439,0,278,40,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
20004,7871,375,58,24,9999,0,1500,0,3677,7133,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,8552,986,0,26,16,39,23,33,5,14,26,15,70,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
20993,7871,375,58,24,9999,0,1500,0,3677,7284,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,8720,989,0,15,22,36,16,17,10,15,0,23,68,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
21993,7871,375,58,24,9999,0,1500,0,3677,7140,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,8663,1006,0,25,30,31,26,11,25,14,18,15,69,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
22993,7871,375,58,24,9999,0,1500,0,3677,7269,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,8491,999,0,23,26,42,17,16,23,14,23,21,69,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
23993,7871,375,58,24,9999,0,1500,0,3677,7052,3,3,1478,490,2000,1,0,72,72,35,0,0,0,0,0,1390,1584,8546,965,0,18,21,27,23,34,10,18,14,21,70,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
24993,7871,375,58,24,9999,0,1500,0,3677,7247,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,9496,1043,0,14,22,30,30,38,14,10,14,19,77,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
25993,7871,375,58,24,9999,0,1500,0,3677,7306,3,3,1478,490,2000,1,0,72,72,37,0,0,0,0,0,1390,1584,9110,1033,0,23,26,33,21,30,23,9,10,19,75,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
26993,7871,375,58,24,9999,0,1500,0,3677,7427,3,3,1478,490,2000,1,0,72,72,36,0,0,0,0,0,1390,1584,9530,1046,0,22,25,33,5,21,22,19,10,34,76,0,0,12626,498,0,313,48,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
