Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
990,7951,327,53,25,9999,0,1500,0,3674,6322,3,3,1478,490,2000,1,0,72,72,28,0,0,0,0,0,1390,1584,385,1286,663,14,47,50,44,44,14,10,10,19,18,0,0,12310,440,0,278,41,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,663,96
1990,7951,327,53,25,9999,0,1500,0,3674,5812,3,3,1478,490,2000,1,0,72,72,27,0,0,0,0,0,1390,1584,362,1280,640,10,54,54,64,55,5,10,10,14,18,0,0,12310,440,0,278,41,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,640,96
2990,7951,327,53,25,9999,0,1500,0,3674,5948,3,3,1478,490,2000,1,0,72,72,27,0,0,0,0,0,1390,1584,375,1279,634,18,52,56,55,57,14,13,18,23,18,0,0,12310,440,0,278,41,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,634,96
3991,7951,327,53,25,9999,0,1500,0,3674,7500,3,4,1478,490,2000,1,0,40,72,36,0,0,0,0,0,1390,1584,7675,1477,639,22,43,62,65,47,10,22,19,36,72,0,0,12310,440,0,278,41,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,96
4991,7951,327,53,25,9999,0,1500,0,3674,7500,3,4,1478,525,2000,1,0,72,72,43,0,16,35,0,0,1390,1584,9747,1443,653,23,54,56,50,52,18,11,23,28,86,0,0,12310,440,0,278,41,319,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,96
5990,7951,327,53,25,9999,0,1500,0,3674,7500,3,4,1478,525,2000,1,0,72,72,43,0,0,0,0,0,1390,1584,9723,1705,657,33,71,61,71,68,19,33,25,30,85,0,0,12310,440,0,278,41,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,96
6990,7951,327,53,25,9999,0,1500,0,3674,7500,3,3,1478,490,2000,1,0,71,72,44,0,0,2,0,0,1390,1584,11389,969,0,22,50,60,40,50,5,19,22,25,89,0,0,12310,440,0,278,41,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
7990,7951,327,53,25,9999,0,1500,0,3647,7500,3,4,1478,525,2000,1,0,70,72,42,0,2,1,0,0,1390,1584,11218,1435,670,19,47,42,42,35,5,19,14,25,97,0,0,12310,440,0,278,41,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,670,96
8990,7951,327,53,25,9999,0,1500,0,3647,7275,3,3,1478,525,2000,1,0,64,72,43,0,2,8,0,0,1390,1584,32532,959,0,17,31,30,42,50,17,14,14,21,98,0,0,12310,440,0,278,41,319,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
9990,7951,327,53,25,9999,0,1500,0,3647,7253,3,3,1478,490,2000,1,0,31,72,75,0,12,29,0,0,1390,1584,65535,948,0,17,66,63,75,63,17,4,9,21,99,0,0,12310,440,0,278,41,319,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,96
